Expediente_INVIMA,principio_activo,concentracion,unidad_base,unidad_de_dispensacion,nombre_comercial,fabricante,medicamento,canal,precio_por_tableta,factoresprecio,numerofactor
227297,Diclofenaco,Diclofenaco 1 g,g,Tubo,Voltaren Emulgel,Glaxosmithkline,Voltaren Emulgel (Glaxosmithkline) - Tubo 60 g - Cada 100 g contiene: Diclofenaco 1 g,Comercial,48506.53704,Alto,3
227297,Diclofenaco,Diclofenaco 1 g,g,Tubo,Voltaren Emulgel,Glaxosmithkline,Voltaren Emulgel (Glaxosmithkline) - Tubo 60 g - Cada 100 g contiene: Diclofenaco 1 g,Institucional,35213,Alto,3
227297,Diclofenaco,Diclofenaco 1 g,g,Tubo,Voltaren Emulgel,Glaxosmithkline,Voltaren Emulgel (Glaxosmithkline) - Tubo 100 g - Cada 100 g contiene: Diclofenaco 1 g,Comercial,61683.45517,Alto,3
227297,Diclofenaco,Diclofenaco 1 g,g,Tubo,Voltaren Emulgel,Glaxosmithkline,Voltaren Emulgel (Glaxosmithkline) - Tubo 100 g - Cada 100 g contiene: Diclofenaco 1 g,Institucional,44594,Alto,3
227311,Venlafaxina,Venlafaxina 75 mg,mg,Capsula,Efexor Xr,Pfizer,Efexor Xr (Pfizer) - Cada Capsula contiene: Venlafaxina 75 mg,Comercial,812.0162363,Alto,3
227311,Venlafaxina,Venlafaxina 75 mg,mg,Capsula,Efexor Xr,Pfizer,Efexor Xr (Pfizer) - Cada Capsula contiene: Venlafaxina 75 mg,Institucional,751.7537143,Alto,3
227312,Venlafaxina,Venlafaxina 150 mg,mg,Capsula,Efexor Xr,Pfizer,Efexor Xr (Pfizer) - Cada Capsula contiene: Venlafaxina 150 mg,Comercial,1621.466885,Alto,3
227312,Venlafaxina,Venlafaxina 150 mg,mg,Capsula,Efexor Xr,Pfizer,Efexor Xr (Pfizer) - Cada Capsula contiene: Venlafaxina 150 mg,Institucional,1514.790081,Alto,3
227361,Doxazosina,Doxazosina 4 mg,mg,Tableta,Carduran,Pfizer,Carduran (Pfizer) - Cada Tableta contiene: Doxazosina 4 mg,Comercial,7401,Alto,3
227361,Doxazosina,Doxazosina 4 mg,mg,Tableta,Carduran,Pfizer,Carduran (Pfizer) - Cada Tableta contiene: Doxazosina 4 mg,Institucional,2776.34104,Alto,3
227365,Carbamazepina,Carbamazepina 400 mg,mg,Tableta,Tegretol Retard,Novartis,Tegretol Retard (Novartis) - Cada Tableta contiene: Carbamazepina 400 mg,Comercial,685,Medio,2
227365,Carbamazepina,Carbamazepina 400 mg,mg,Tableta,Tegretol Retard,Novartis,Tegretol Retard (Novartis) - Cada Tableta contiene: Carbamazepina 400 mg,Institucional,685,Medio,2
227368,Diclofenaco,Diclofenaco 50 mg,mg,Tableta,Voltaren,Novartis,Voltaren (Novartis) - Cada Tableta contiene: Diclofenaco 50 mg,Comercial,2125.220994,Alto,3
227368,Diclofenaco,Diclofenaco 50 mg,mg,Tableta,Voltaren,Novartis,Voltaren (Novartis) - Cada Tableta contiene: Diclofenaco 50 mg,Institucional,1868.855072,Medio,2
227370,Diclofenaco,Diclofenaco 100 mg,mg,Tableta,Voltaren,Novartis,Voltaren (Novartis) - Cada Tableta contiene: Diclofenaco 100 mg,Comercial,5480.478489,Alto,3
227370,Diclofenaco,Diclofenaco 100 mg,mg,Tableta,Voltaren,Novartis,Voltaren (Novartis) - Cada Tableta contiene: Diclofenaco 100 mg,Institucional,2829.329178,Alto,3
227376,Carbamazepina,Carbamazepina 200 mg,mg,Tableta,Tegretol Retard,Novartis,Tegretol Retard (Novartis) - Cada Tableta contiene: Carbamazepina 200 mg,Comercial,342,Alto,3
227376,Carbamazepina,Carbamazepina 200 mg,mg,Tableta,Tegretol Retard,Novartis,Tegretol Retard (Novartis) - Cada Tableta contiene: Carbamazepina 200 mg,Institucional,342,Alto,3
227428,Clopidogrel,Clopidogrel 75 mg,mg,Tableta,Plavix,Sanofi Aventis,Plavix (Sanofi Aventis) - Cada Tableta contiene: Clopidogrel 75 mg,Comercial,1397.039507,Alto,3
227428,Clopidogrel,Clopidogrel 75 mg,mg,Tableta,Plavix,Sanofi Aventis,Plavix (Sanofi Aventis) - Cada Tableta contiene: Clopidogrel 75 mg,Institucional,1279.900452,Alto,3
227519,Fluconazol,Fluconazol 150 mg,mg,Capsula,Tavor,Farmaceutica Paraguaya,Tavor (Farmaceutica Paraguaya) - Cada Capsula contiene: Fluconazol 150 mg,Comercial,42198.2439,Alto,3
227519,Fluconazol,Fluconazol 150 mg,mg,Capsula,Tavor,Farmaceutica Paraguaya,Tavor (Farmaceutica Paraguaya) - Cada Capsula contiene: Fluconazol 150 mg,Institucional,29193,Alto,3
227589,Sildenafil,Sildenafil 100 mg,mg,Tableta,Viagra,Pfizer,Viagra (Pfizer) - Cada Tableta contiene: Sildenafil 100 mg,Institucional,24481.17647,Alto,3
227589,Sildenafil,Sildenafil 100 mg,mg,Tableta,Viagra,Pfizer,Viagra (Pfizer) - Cada Tableta contiene: Sildenafil 100 mg,Comercial,27596,Alto,3
227593,Virus Vivos Atenuados De La Parotiditis + Virus Vivos Atenuados De La Rubeola + Virus Vivos Atenuados De Sarampion,Virus Vivos Atenuados De La Rubeola 1000 ccid50 + Virus Vivos Atenuados De Sarampion 1000 ccid50 + Virus Vivos Atenuados De La Parotiditis 1 dosis,ccid50,Vial,Priorix,Glaxosmithkline,Priorix (Glaxosmithkline) - Cada Vial contiene: Virus Vivos Atenuados De La Rubeola 1000 ccid50 + Virus Vivos Atenuados De Sarampion 1000 ccid50 + Virus Vivos Atenuados De La Parotiditis 1 dosis,Comercial,69335.93962,Medio,2
227599,Lorazepam,Lorazepam 2 mg,mg,Tableta,Lorazepam,Sanofi Aventis,Lorazepam (Sanofi Aventis) - Cada Tableta contiene: Lorazepam 2 mg,Comercial,210.6533489,Medio,2
227599,Lorazepam,Lorazepam 2 mg,mg,Tableta,Lorazepam,Sanofi Aventis,Lorazepam (Sanofi Aventis) - Cada Tableta contiene: Lorazepam 2 mg,Institucional,30.86975837,Bajo,1
227600,Alprazolam,"Alprazolam 0,5 mg",mg,Tableta,Alprazolam,Sanofi Aventis,"Alprazolam (Sanofi Aventis) - Cada Tableta contiene: Alprazolam 0,5 mg",Comercial,467.9610577,Bajo,1
227600,Alprazolam,"Alprazolam 0,5 mg",mg,Tableta,Alprazolam,Sanofi Aventis,"Alprazolam (Sanofi Aventis) - Cada Tableta contiene: Alprazolam 0,5 mg",Institucional,46.58407669,Bajo,1
227601,Colestiramina,"Colestiramina 44,44 g",g,Sobre,Colestiramina,Sanofi Aventis,"Colestiramina (Sanofi Aventis) - Sobre 9 g - Cada 100 g contiene: Colestiramina 44,44 g",Comercial,4463.759682,Medio,2
227601,Colestiramina,"Colestiramina 44,44 g",g,Sobre,Colestiramina,Sanofi Aventis,"Colestiramina (Sanofi Aventis) - Sobre 9 g - Cada 100 g contiene: Colestiramina 44,44 g",Institucional,1188.830769,Medio,2
227603,Bromazepam,Bromazepam 6 mg,mg,Tableta,Bromazepam,Genfar,Bromazepam (Genfar) - Cada Tableta contiene: Bromazepam 6 mg,Comercial,1830.75293,Medio,2
227603,Bromazepam,Bromazepam 6 mg,mg,Tableta,Bromazepam,Genfar,Bromazepam (Genfar) - Cada Tableta contiene: Bromazepam 6 mg,Institucional,235.0688452,Medio,2
227672,Ibuprofeno,Ibuprofeno 2 g,ml,Frasco,Advil Children,Glaxosmithkline,Advil Children  (Glaxosmithkline) - Frasco 100 ml - Cada 100 ml contiene: Ibuprofeno 2 g,Comercial,23224.47374,Alto,3
227672,Ibuprofeno,Ibuprofeno 2 g,ml,Frasco,Advil Children,Glaxosmithkline,Advil Children  (Glaxosmithkline) - Frasco 100 ml - Cada 100 ml contiene: Ibuprofeno 2 g,Institucional,20555,Alto,3
227672,Ibuprofeno,Ibuprofeno 2 g,ml,Frasco,Advil Children,Glaxosmithkline,Advil Children  (Glaxosmithkline) - Frasco 60 ml - Cada 100 ml contiene: Ibuprofeno 2 g,Comercial,15861.89005,Alto,3
227672,Ibuprofeno,Ibuprofeno 2 g,ml,Frasco,Advil Children,Glaxosmithkline,Advil Children  (Glaxosmithkline) - Frasco 60 ml - Cada 100 ml contiene: Ibuprofeno 2 g,Institucional,14204,Medio,2
227757,Betahistina,Betahistina 8 mg,mg,Tableta,Verum,Grunenthal,Verum (Grunenthal) - Cada Tableta contiene: Betahistina 8 mg,Comercial,3283.306584,Alto,3
227757,Betahistina,Betahistina 8 mg,mg,Tableta,Verum,Grunenthal,Verum (Grunenthal) - Cada Tableta contiene: Betahistina 8 mg,Institucional,189.6053262,Medio,2
227970,Metilfenidato,Metilfenidato 10 mg,mg,Tableta,Ritalina,Novartis,Ritalina (Novartis) - Cada Tableta contiene: Metilfenidato 10 mg,Institucional,719.3,Medio,2
227970,Metilfenidato,Metilfenidato 10 mg,mg,Tableta,Ritalina,Novartis,Ritalina (Novartis) - Cada Tableta contiene: Metilfenidato 10 mg,Comercial,719.3,Medio,2
228028,Fosfolipidos,Fosfolipidos 120 mg,ml,Vial,Curosurf,Chiesi,"Curosurf (Chiesi) - Vial 1,5 ml - Cada 1,5 ml contiene: Fosfolipidos 120 mg",Comercial,737613,Medio,2
228028,Fosfolipidos,Fosfolipidos 120 mg,ml,Vial,Curosurf,Chiesi,"Curosurf (Chiesi) - Vial 1,5 ml - Cada 1,5 ml contiene: Fosfolipidos 120 mg",Institucional,737613,Medio,2
228038,Somatropina,Somatropina 16 IU,IU,Cartucho,Genotropin,Pfizer,Genotropin (Pfizer) - Cada Cartucho contiene: Somatropina 16 IU,Institucional,129345.0568,Medio,2
228238,Etinilestradiol Y Levonorgestrel,"Etinilestradiol 0,02 mg + Levonorgestrel 0,1 mg",mg,Tableta,Microgynon Suave,Tecnofarma,"Microgynon Suave (Tecnofarma) - Cada Tableta contiene: Etinilestradiol 0,02 mg + Levonorgestrel 0,1 mg",Comercial,268.9047619,Medio,2
228238,Etinilestradiol Y Levonorgestrel,"Etinilestradiol 0,02 mg + Levonorgestrel 0,1 mg",mg,Tableta,Microgynon Suave,Tecnofarma,"Microgynon Suave (Tecnofarma) - Cada Tableta contiene: Etinilestradiol 0,02 mg + Levonorgestrel 0,1 mg",Institucional,218.071883,Medio,2
228254,Octreotido,Octreotido 20 mg,mg,Vial,Sandostatin Lar,Novartis,Sandostatin Lar (Novartis) - Cada Vial contiene: Octreotido 20 mg,Comercial,3082373,Medio,2
228254,Octreotido,Octreotido 20 mg,mg,Vial,Sandostatin Lar,Novartis,Sandostatin Lar (Novartis) - Cada Vial contiene: Octreotido 20 mg,Institucional,3082373,Medio,2
228256,Octreotido,Octreotido 30 mg,mg,Vial,Sandostatinlar,Novartis,Sandostatinlar (Novartis) - Cada Vial contiene: Octreotido 30 mg,Institucional,4623561,Medio,2
228279,Dicloxacilina,Dicloxacilina 250 mg,ml,Frasco,Dicloxacilina,La Sante,Dicloxacilina (La Sante) - Frasco 80 ml - Cada 5 ml contiene: Dicloxacilina 250 mg,Comercial,11808.40924,Medio,2
228279,Dicloxacilina,Dicloxacilina 250 mg,ml,Frasco,Dicloxacilina,La Sante,Dicloxacilina (La Sante) - Frasco 80 ml - Cada 5 ml contiene: Dicloxacilina 250 mg,Institucional,2594.814704,Bajo,1
228320,Amisulprida,Amisulprida 50 mg,mg,Tableta,Socian,Sanofi Aventis,Socian (Sanofi Aventis) - Cada Tableta contiene: Amisulprida 50 mg,Comercial,500.1,Medio,2
228320,Amisulprida,Amisulprida 50 mg,mg,Tableta,Socian,Sanofi Aventis,Socian (Sanofi Aventis) - Cada Tableta contiene: Amisulprida 50 mg,Institucional,496.1608833,Medio,2
228338,Ketoconazol,Ketoconazol 2 g,ml,Frasco,Arcolane Champú,Galderma,Arcolane Champú (Galderma) - Frasco 100 ml - Cada 100 ml contiene: Ketoconazol 2 g,Comercial,81262.30088,Alto,3
228338,Ketoconazol,Ketoconazol 2 g,ml,Frasco,Arcolane Champú,Galderma,Arcolane Champú (Galderma) - Frasco 100 ml - Cada 100 ml contiene: Ketoconazol 2 g,Institucional,72000,Alto,3
228382,Finasterida,Finasterida 1 mg,mg,Tableta,Propecia,Merck,Propecia (Merck) - Cada Tableta contiene: Finasterida 1 mg,Comercial,10119,Alto,3
228382,Finasterida,Finasterida 1 mg,mg,Tableta,Propecia,Merck,Propecia (Merck) - Cada Tableta contiene: Finasterida 1 mg,Institucional,2066,Medio,2
228406,Tirofiban,"Tirofiban 12,5 mg",ml,Vial,Agrastat,Aspen,"Agrastat (Aspen) - Vial 50 ml - Cada 50 ml contiene: Tirofiban 12,5 mg",Institucional,560359.5015,Alto,3
228406,Tirofiban,"Tirofiban 12,5 mg",ml,Vial,Agrastat,Aspen,"Agrastat (Aspen) - Vial 50 ml - Cada 50 ml contiene: Tirofiban 12,5 mg",Comercial,500315,Alto,3
228737,Factor Viii Humano De Coagulación,Factor Viii Humano De Coagulación 500 IU,IU,Vial,Beriate,Csl,Beriate (Csl) - Cada Vial contiene: Factor Viii Humano De Coagulación 500 IU,Institucional,318628.8998,Alto,3
22877,Gemfibrozilo,Gemfibrozilo 600 mg,mg,Tableta,Lopid,Pfizer,Lopid (Pfizer) - Cada Tableta contiene: Gemfibrozilo 600 mg,Comercial,3930,Alto,3
22877,Gemfibrozilo,Gemfibrozilo 600 mg,mg,Tableta,Lopid,Pfizer,Lopid (Pfizer) - Cada Tableta contiene: Gemfibrozilo 600 mg,Institucional,2649.748299,Alto,3
22899,Ciclosporina,Ciclosporina 10 g,ml,Frasco,Sandimmun Neoral,Novartis,Sandimmun Neoral (Novartis) - Frasco 50 ml - Cada 100 ml contiene: Ciclosporina 10 g,Comercial,612154,Medio,2
22899,Ciclosporina,Ciclosporina 10 g,ml,Frasco,Sandimmun Neoral,Novartis,Sandimmun Neoral (Novartis) - Frasco 50 ml - Cada 100 ml contiene: Ciclosporina 10 g,Institucional,584615.3433,Medio,2
22916,Lidocaina Y Tribenosida,"Lidocaina 2,12 g + Tribenosida 5 g",g,Tubo,Procto-Glyvenol Crema,Glaxosmithkline,"Procto-Glyvenol Crema (Glaxosmithkline) - Tubo 30 g - Cada 100 g contiene: Lidocaina 2,12 g + Tribenosida 5 g",Comercial,44049.0531,Medio,2
22916,Lidocaina Y Tribenosida,"Lidocaina 2,12 g + Tribenosida 5 g",g,Tubo,Procto-Glyvenol Crema,Glaxosmithkline,"Procto-Glyvenol Crema (Glaxosmithkline) - Tubo 30 g - Cada 100 g contiene: Lidocaina 2,12 g + Tribenosida 5 g",Institucional,30259,Medio,2
229410,Fluconazol,Fluconazol 50 mg,ml,Frasco,Baten,Bussié,Baten (Bussié) - Frasco 20 ml - Cada 5 ml contiene: Fluconazol 50 mg,Comercial,84593.47345,Alto,3
229410,Fluconazol,Fluconazol 50 mg,ml,Frasco,Baten,Bussié,Baten (Bussié) - Frasco 20 ml - Cada 5 ml contiene: Fluconazol 50 mg,Institucional,9560.618721,Alto,3
229421,Basiliximab,Basiliximab 20 mg,mg,Vial,Simulect,Novartis,Simulect (Novartis) - Cada Vial contiene: Basiliximab 20 mg,Institucional,3274345,Medio,2
229533,Tecnecio (99Mtc) Pertecnetato Y Molibdeno 99,Tecnecio (99Mtc) 1 ml + Molibdeno 99 1 ml,mci,Kit,Technelite,Lantheus Medical,Technelite (Lantheus Medical) - Cada Kit contiene: Tecnecio (99Mtc) 1 ml + Molibdeno 99 1 ml,Comercial,5539897,Medio,2
229538,Teofilina,Teofilina 125 mg,mg,Capsula,Teolixir,Anglopharma,Teolixir (Anglopharma) - Cada Capsula contiene: Teofilina 125 mg,Institucional,1316.666667,Medio,2
229538,Teofilina,Teofilina 125 mg,mg,Capsula,Teolixir,Anglopharma,Teolixir (Anglopharma) - Cada Capsula contiene: Teofilina 125 mg,Comercial,277.3202614,Medio,2
229539,Metocarbamol,Metocarbamol 750 mg,mg,Tableta,Metocarbamol,Anglopharma,Metocarbamol (Anglopharma) - Cada Tableta contiene: Metocarbamol 750 mg,Comercial,689.15,Alto,3
229539,Metocarbamol,Metocarbamol 750 mg,mg,Tableta,Metocarbamol,Anglopharma,Metocarbamol (Anglopharma) - Cada Tableta contiene: Metocarbamol 750 mg,Institucional,125,Medio,2
229580,Piroxicam,Piroxicam 20 mg,mg,Capsula,Veran-D,Anglopharma,Veran-D (Anglopharma) - Cada Capsula contiene: Piroxicam 20 mg,Comercial,589.4915254,Medio,2
229702,Cefalexina,Cefalexina 250 mg,ml,Frasco,Ceprax,Anglopharma,Ceprax (Anglopharma) - Frasco 60 ml - Cada 5 ml contiene: Cefalexina 250 mg,Comercial,7471.523179,Bajo,1
229702,Cefalexina,Cefalexina 250 mg,ml,Frasco,Ceprax,Anglopharma,Ceprax (Anglopharma) - Frasco 60 ml - Cada 5 ml contiene: Cefalexina 250 mg,Institucional,2500,Bajo,1
229702,Cefalexina,Cefalexina 250 mg,ml,Frasco,Ceprax,Anglopharma,Ceprax (Anglopharma) - Frasco 100 ml - Cada 5 ml contiene: Cefalexina 250 mg,Comercial,11118.27411,Alto,3
229745,Capecitabina,Capecitabina 500 mg,mg,Tableta,Xeloda,Roche,Xeloda (Roche) - Cada Tableta contiene: Capecitabina 500 mg,Comercial,6223,Alto,3
229745,Capecitabina,Capecitabina 500 mg,mg,Tableta,Xeloda,Roche,Xeloda (Roche) - Cada Tableta contiene: Capecitabina 500 mg,Institucional,5178.639144,Alto,3
229753,Hidroxipropilmetilcelulosa,Hidroxipropilmetilcelulosa 3 mg,ml,Frasco,Lagrimasophthacril,Especialidades Oftmalmologicas,Lagrimasophthacril (Especialidades Oftmalmologicas) - Frasco 15 ml - Cada 1 ml contiene: Hidroxipropilmetilcelulosa 3 mg,Institucional,40465.42667,Alto,3
229753,Hidroxipropilmetilcelulosa,Hidroxipropilmetilcelulosa 3 mg,ml,Frasco,Lagrimasophthacril,Especialidades Oftmalmologicas,Lagrimasophthacril (Especialidades Oftmalmologicas) - Frasco 15 ml - Cada 1 ml contiene: Hidroxipropilmetilcelulosa 3 mg,Comercial,5986.656891,Bajo,1
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 120 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Comercial,1774.845949,Bajo,1
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 120 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Institucional,1646,Bajo,1
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 350 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Comercial,3329.14042,Medio,2
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 350 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Institucional,2776.430584,Medio,2
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 700 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Comercial,5875.981817,Alto,3
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 700 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Institucional,4567.890302,Medio,2
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 3700 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Comercial,26475.0507,Alto,3
229858,Alcohol Etilico,"Alcohol Etilico 73,7 ml",ml,Frasco,Alcohol Antiseptico,Tecnofar,"Alcohol Antiseptico (Tecnofar) - Frasco 3700 ml - Cada 100 ml contiene: Alcohol Etilico 73,7 ml",Institucional,23726.5,Alto,3
229979,Rifaximina,Rifaximina 100 mg,ml,Frasco,Flonorm,Alfasigma,Flonorm (Alfasigma) - Frasco 60 ml - Cada 5 ml contiene: Rifaximina 100 mg,Comercial,34018,Medio,2
230049,Multivitaminas Y Hierro,Multivitaminas Y Hierro,ml,Frasco,Ferrovital Nf,Tecnofar,Ferrovital Nf (Tecnofar) - Frasco 180 ml - Cada 100 ml contiene: Multivitaminas Y Hierro,Comercial,10200.50377,Bajo,1
230049,Multivitaminas Y Hierro,Multivitaminas Y Hierro,ml,Frasco,Ferrovital Nf,Tecnofar,Ferrovital Nf (Tecnofar) - Frasco 180 ml - Cada 100 ml contiene: Multivitaminas Y Hierro,Institucional,7380,Bajo,1
230049,Multivitaminas Y Hierro,Multivitaminas Y Hierro,ml,Frasco,Ferrovital Nf,Tecnofar,Ferrovital Nf (Tecnofar) - Frasco 340 ml - Cada 100 ml contiene: Multivitaminas Y Hierro,Comercial,16685.05323,Alto,3
230049,Multivitaminas Y Hierro,Multivitaminas Y Hierro,ml,Frasco,Ferrovital Nf,Tecnofar,Ferrovital Nf (Tecnofar) - Frasco 340 ml - Cada 100 ml contiene: Multivitaminas Y Hierro,Institucional,13940,Alto,3
230133,Lamotrigina,Lamotrigina 200 mg,mg,Tableta,Lamictal,Glaxosmithkline,Lamictal (Glaxosmithkline) - Cada Tableta contiene: Lamotrigina 200 mg,Comercial,2755,Medio,2
230133,Lamotrigina,Lamotrigina 200 mg,mg,Tableta,Lamictal,Glaxosmithkline,Lamictal (Glaxosmithkline) - Cada Tableta contiene: Lamotrigina 200 mg,Institucional,694.4408795,Bajo,1
230143,Clindamicina,Clindamicina 600 mg,ml,Ampolla,Clindamicina,Ryan,Clindamicina (Ryan) - Ampolla 4 ml - Cada 4 ml contiene: Clindamicina 600 mg,Institucional,1653.982301,Medio,2
230143,Clindamicina,Clindamicina 600 mg,ml,Ampolla,Clindamicina,Ryan,Clindamicina (Ryan) - Ampolla 4 ml - Cada 4 ml contiene: Clindamicina 600 mg,Comercial,1596.624685,Medio,2
230145,Metoclopramida,Metoclopramida 10 mg,ml,Ampolla,Metoclopramida,Ryan,Metoclopramida (Ryan) - Ampolla 2 ml - Cada 2 ml contiene: Metoclopramida 10 mg,Institucional,580,Medio,2
230145,Metoclopramida,Metoclopramida 10 mg,ml,Ampolla,Metoclopramida,Ryan,Metoclopramida (Ryan) - Ampolla 2 ml - Cada 2 ml contiene: Metoclopramida 10 mg,Comercial,666.9354839,Medio,2
230147,Furosemida,Furosemida 20 mg,ml,Ampolla,Furosemida,Ryan,Furosemida (Ryan) - Ampolla 2 ml - Cada 2 ml contiene: Furosemida 20 mg,Institucional,572.238806,Medio,2
230147,Furosemida,Furosemida 20 mg,ml,Ampolla,Furosemida,Ryan,Furosemida (Ryan) - Ampolla 2 ml - Cada 2 ml contiene: Furosemida 20 mg,Comercial,600,Medio,2
230167,Orlistat,Orlistat 120 mg,mg,Capsula,Xenical,Cheplapharm,Xenical (Cheplapharm) - Cada Capsula contiene: Orlistat 120 mg,Comercial,3266.392857,Alto,3
230167,Orlistat,Orlistat 120 mg,mg,Capsula,Xenical,Cheplapharm,Xenical (Cheplapharm) - Cada Capsula contiene: Orlistat 120 mg,Institucional,3266,Alto,3
230171,Secnidazol,Secnidazol 500 mg,mg,Tableta,Secnidazol,Mk,Secnidazol (Mk) - Cada Tableta contiene: Secnidazol 500 mg,Comercial,1561.869448,Alto,3
230171,Secnidazol,Secnidazol 500 mg,mg,Tableta,Secnidazol,Mk,Secnidazol (Mk) - Cada Tableta contiene: Secnidazol 500 mg,Institucional,992.6479401,Medio,2
230249,Vacuna Anti Difteria-Hemofilus Influenza B-Pertusis-Poliomielitis-Tetanos,Vacuna Anti Difteria-Hemofilus Influenza B-Pertusis-Poliomielitis-Tetanos,ml,Vial,Infanrix,Glaxosmithkline,"Infanrix (Glaxosmithkline) - Vial 0,5 ml - Cada 0,5 ml contiene: Vacuna Anti Difteria-Hemofilus Influenza B-Pertusis-Poliomielitis-Tetanos",Comercial,102046.3222,Medio,2
230289,Simeticona,Simeticona 1 g,ml,Frasco,Si-Meticon,Nevox,Si-Meticon (Nevox) - Frasco 360 ml - Cada 100 ml contiene: Simeticona 1 g,Comercial,50020.24841,Medio,2
230289,Simeticona,Simeticona 1 g,ml,Frasco,Si-Meticon,Nevox,Si-Meticon (Nevox) - Frasco 360 ml - Cada 100 ml contiene: Simeticona 1 g,Institucional,43671.19008,Medio,2
230335,Ciprofloxacina,Ciprofloxacina 3 mg,ml,Frasco,Sophixin,Sophia,Sophixin (Sophia) - Frasco 5 ml - Cada 1 ml contiene: Ciprofloxacina 3 mg,Comercial,21074.37574,Alto,3
230335,Ciprofloxacina,Ciprofloxacina 3 mg,ml,Frasco,Sophixin,Sophia,Sophixin (Sophia) - Frasco 5 ml - Cada 1 ml contiene: Ciprofloxacina 3 mg,Institucional,5171.622984,Medio,2
230337,Dexametasona Y Tobramicina,Tobramicina 300 mg + Dexametasona 100 mg,g,Tubo,Trazidex Ungena Ungüento Oftalmico,Sophia,"Trazidex Ungena Ungüento Oftalmico (Sophia) - Tubo 3,5 g - Cada 100 g contiene: Tobramicina 300 mg + Dexametasona 100 mg",Comercial,72400.30104,Medio,2
230337,Dexametasona Y Tobramicina,Tobramicina 300 mg + Dexametasona 100 mg,g,Tubo,Trazidex Ungena Ungüento Oftalmico,Sophia,"Trazidex Ungena Ungüento Oftalmico (Sophia) - Tubo 3,5 g - Cada 100 g contiene: Tobramicina 300 mg + Dexametasona 100 mg",Institucional,48046.06494,Medio,2
230339,Diclofenaco,Diclofenaco 5 mg,ml,Frasco,3A-Ofteno,Sophia,3A-Ofteno (Sophia) - Frasco 5 ml - Cada 5 ml contiene: Diclofenaco 5 mg,Comercial,65756.03247,Medio,2
230339,Diclofenaco,Diclofenaco 5 mg,ml,Frasco,3A-Ofteno,Sophia,3A-Ofteno (Sophia) - Frasco 5 ml - Cada 5 ml contiene: Diclofenaco 5 mg,Institucional,5212.903226,Medio,2
230341,Prednisolona,Prednisolona 10 mg,ml,Frasco,Sophipren,Sophia,Sophipren (Sophia) - Frasco 5 ml - Cada 1 ml contiene: Prednisolona 10 mg,Comercial,8475.063462,Bajo,1
230341,Prednisolona,Prednisolona 10 mg,ml,Frasco,Sophipren,Sophia,Sophipren (Sophia) - Frasco 5 ml - Cada 1 ml contiene: Prednisolona 10 mg,Institucional,1101.341789,Bajo,1
230345,Dexametasona Y Tobramicina,Dexametasona 1 mg + Tobramicina 3 mg,ml,Frasco,Trazidex Ofteno,Sophia,Trazidex Ofteno (Sophia) - Frasco 5 ml - Cada 1 ml contiene: Dexametasona 1 mg + Tobramicina 3 mg,Comercial,49881.18703,Medio,2
